timestamp,origin,destination,distance_m,duration_s
2026-05-14 11:58:08.461111,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-14 11:58:10.519503,Pham Van Dong,District 5,12532.1,864.3
2026-05-14 11:58:12.331723,District 5,Saigon Bridge,9130.6,671.7
2026-05-14 11:58:14.149325,High Tech Park,Hang Xanh,15531.1,976.4
2026-05-14 11:58:16.064294,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-14 11:58:17.883536,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-14 11:58:19.688334,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-14 11:58:21.481075,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 11:58:23.313472,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-14 11:58:25.176666,VNU HCM,District 3,21598.9,1460.1
2026-05-14 11:58:27.022615,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 11:58:28.831149,High Tech Park,VNU HCM,7746.7,584
2026-05-14 11:58:30.672156,District 1,Landmark 81,4579.7,422.4
2026-05-14 11:58:32.496666,Hang Xanh,Suoi Tien,17070.6,879.6
2026-05-14 11:58:34.351480,Landmark 81,Saigon Bridge,1412,149
2026-05-14 11:58:36.225853,High Tech Park,Landmark 81,15002.5,961.4
2026-05-14 11:58:38.041472,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 11:58:39.846579,Eastern Bus Station,District 5,12306.3,788.5
2026-05-14 11:58:41.663541,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-14 11:58:43.511509,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-14 11:58:45.373296,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-14 11:58:47.214799,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 11:58:49.039392,Binh Thanh,District 5,9381.1,616.1
2026-05-14 11:58:50.916155,Ben Thanh Market,Eastern Bus Station,7355.2,504.3
2026-05-14 11:58:52.769161,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-14 11:58:54.622642,High Tech Park,Tan Son Nhat Airport,21205.5,1475.1
2026-05-14 11:58:56.449355,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-14 11:58:58.281376,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-14 11:59:00.089431,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 11:59:01.892676,Thu Duc,Landmark 81,11220.8,780.4
2026-05-14 11:59:03.736844,District 3,Suoi Tien,18505.4,1161.8
2026-05-14 11:59:05.605391,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-14 11:59:07.443200,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 11:59:09.297109,Eastern Bus Station,Landmark 81,5889,440.1
2026-05-14 11:59:11.464505,Thu Thiem Tunnel,Landmark 81,4899.5,433.1
2026-05-14 11:59:13.324262,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-14 11:59:15.234325,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-14 11:59:17.111856,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-14 11:59:19.000122,District 1,Binh Thanh,6507.8,455.3
2026-05-14 11:59:20.893023,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-14 11:59:22.730063,Ben Thanh Market,District 1,1502.8,173.1
2026-05-14 11:59:24.559465,District 5,Landmark 81,8982.3,719.6
2026-05-14 11:59:26.862921,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 11:59:28.685678,VNU HCM,District 3,21598.9,1460.1
2026-05-14 11:59:30.523689,Thu Duc,Hang Xanh,9517,617.6
2026-05-14 11:59:32.336075,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 11:59:34.243367,Linh Trung,Thu Duc,6037.4,475
2026-05-14 11:59:36.076218,Tan Son Nhat Airport,Hang Xanh,8221.7,700.7
2026-05-14 11:59:37.950583,Hang Xanh,Tan Son Nhat Airport,7975.1,672.6
2026-05-14 11:59:39.791643,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 11:59:41.639369,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-14 11:59:43.478687,VNU HCM,District 3,21598.9,1460.1
2026-05-14 11:59:45.303514,Binh Thanh,Hang Xanh,1260.1,104.9
2026-05-14 11:59:47.145302,High Tech Park,Landmark 81,15002.5,961.4
2026-05-14 11:59:48.973897,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-14 11:59:50.785480,District 3,VNU HCM,21233.4,1391.3
2026-05-14 11:59:52.642884,District 5,Binh Thanh,10100.7,703.3
2026-05-14 11:59:54.494973,Linh Trung,District 3,20439.7,1223.9
2026-05-14 11:59:56.323888,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-14 11:59:58.174929,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-14 11:59:59.998532,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-14 12:00:01.836405,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 12:00:03.652375,District 1,Eastern Bus Station,6598.1,456.9
2026-05-14 12:00:05.486821,District 5,District 3,4436.2,365.6
2026-05-14 12:00:07.299389,Ben Thanh Market,Tan Son Nhat Airport,7462.5,697.3
2026-05-14 12:00:10.522476,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 12:00:12.428657,VNU HCM,Hang Xanh,16884,1116.7
2026-05-14 12:00:14.320132,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-14 12:00:16.159607,Binh Thanh,Thu Duc,9179.9,577.1
2026-05-14 12:00:17.959950,Linh Trung,District 3,20439.7,1223.9
2026-05-14 12:00:19.787663,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-14 12:00:21.659760,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-14 12:00:23.499722,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-14 12:00:25.352674,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-14 12:00:27.188445,District 5,District 3,4436.2,365.6
2026-05-14 12:00:29.009896,Ben Thanh Market,Eastern Bus Station,7355.2,504.3
2026-05-14 12:00:30.820602,Ben Thanh Market,District 3,3107.9,266.3
2026-05-14 12:00:32.663652,Thu Thiem Tunnel,Saigon Bridge,5330.6,408.3
2026-05-14 12:00:34.501298,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-14 12:00:36.405244,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-14 12:00:38.213932,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-14 12:00:40.055759,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-14 12:00:41.920876,Linh Trung,District 1,19024.7,1152.9
2026-05-14 12:00:43.736857,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-14 12:00:45.557741,Suoi Tien,High Tech Park,6130.1,501.8
2026-05-14 12:00:47.554533,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-14 12:00:49.425159,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-14 12:00:51.310047,District 5,Hang Xanh,7691,578.8
2026-05-14 12:00:53.293675,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 12:00:55.166566,Thu Thiem Tunnel,District 3,6758.6,536.3
2026-05-14 12:00:57.005205,High Tech Park,VNU HCM,7746.7,584
2026-05-14 12:00:58.840307,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 12:01:00.691670,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-14 12:01:02.535385,District 3,Eastern Bus Station,7484,500.9
2026-05-14 12:01:04.400057,Linh Trung,District 5,23554.3,1407.3
2026-05-14 12:01:06.271697,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-14 12:01:08.127200,District 3,Thu Duc,12903.9,847
2026-05-14 12:01:09.961708,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-14 12:01:11.900224,Linh Trung,Pham Van Dong,13250.9,773.6
2026-05-14 12:01:13.765560,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 12:01:15.602915,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 12:01:17.486094,Linh Trung,VNU HCM,8147.5,670.1
2026-05-14 12:01:19.321702,Thu Thiem Tunnel,District 5,8066.2,624.2
2026-05-14 12:01:21.185595,District 3,High Tech Park,19840.7,1275.1
2026-05-14 12:01:23.012681,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 12:01:24.848852,Hang Xanh,Tan Son Nhat Airport,7975.1,672.6
2026-05-14 12:01:26.865380,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-14 12:01:28.722926,District 1,VNU HCM,19848.6,1339.5
2026-05-14 12:01:30.589062,Thu Duc,District 1,13108.5,874.4
2026-05-14 12:01:32.402074,Pham Van Dong,Suoi Tien,10568.3,760.2
2026-05-14 12:01:34.261587,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 12:01:36.130870,Hang Xanh,District 5,9278.6,667.8
2026-05-14 12:01:38.096915,Thu Duc,District 5,16721.3,1096
2026-05-14 12:01:39.943469,Hang Xanh,District 3,6164,484.4
2026-05-14 12:01:41.795706,District 1,Eastern Bus Station,6598.1,456.9
2026-05-14 12:01:43.605264,District 5,Thu Duc,15610.9,1051
2026-05-14 12:01:45.480786,Saigon Bridge,District 3,6374.8,490.8
2026-05-14 12:01:47.449137,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-14 12:01:49.297963,Saigon Bridge,Pham Van Dong,4852,348.9
2026-05-14 12:01:51.160012,District 3,Hang Xanh,4984.1,374.8
2026-05-14 12:01:53.020661,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-14 12:01:54.861850,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-14 12:01:56.692952,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 12:01:58.655178,Linh Trung,Pham Van Dong,13250.9,773.6
2026-05-14 12:02:00.586730,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 12:02:02.427803,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-14 12:02:04.249752,District 3,Thu Thiem Tunnel,4765.6,375.8
2026-05-14 12:02:06.078238,Linh Trung,Thu Duc,6037.4,475
2026-05-14 12:02:07.907717,Thu Duc,High Tech Park,7567.5,584
2026-05-14 12:02:09.782201,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 12:02:11.845712,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-14 12:02:13.700006,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-14 12:02:15.551815,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-14 12:02:17.538623,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-14 12:02:19.505900,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 12:02:21.451638,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 12:02:23.280320,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-14 12:02:25.119125,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 12:02:26.989964,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-14 12:02:28.839893,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 12:02:30.657336,Tan Son Nhat Airport,Thu Thiem Tunnel,10041.6,867.2
2026-05-14 12:02:32.483068,District 3,Pham Van Dong,8176.1,576.3
2026-05-14 12:02:34.312964,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-14 12:02:36.180663,Suoi Tien,District 1,21262.7,1245.4
2026-05-14 12:02:38.020025,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-14 12:02:39.851635,District 5,Hang Xanh,7691,578.8
2026-05-14 12:02:41.898285,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-14 12:02:43.757888,Ben Thanh Market,District 5,4415.5,354.2
2026-05-14 12:02:45.618,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-14 12:02:47.463593,District 3,Pham Van Dong,8176.1,576.3
2026-05-14 12:02:49.332656,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 12:02:51.177981,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 12:02:53.011579,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 12:02:54.807029,Landmark 81,Saigon Bridge,1412,149
2026-05-14 12:02:56.617257,High Tech Park,Thu Duc,7502.3,551.3
2026-05-14 12:02:58.453868,District 1,District 3,3560.6,309.5
2026-05-14 12:03:00.278129,Binh Thanh,Thu Duc,9179.9,577.1
2026-05-14 12:03:02.103761,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-14 12:03:03.955796,Eastern Bus Station,Thu Duc,6730.8,425.5
2026-05-14 12:03:05.854880,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 12:03:07.700688,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 12:03:09.526189,VNU HCM,Hang Xanh,16884,1116.7
2026-05-14 12:03:11.372009,Eastern Bus Station,Thu Duc,6730.8,425.5
2026-05-14 12:03:13.191967,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 12:03:15.004675,Hang Xanh,District 3,6164,484.4
2026-05-14 12:03:16.824736,District 5,Saigon Bridge,9130.6,671.7
2026-05-14 12:03:18.634024,District 3,Linh Trung,20560.3,1226.4
2026-05-14 12:03:20.489900,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-14 12:03:22.305231,High Tech Park,Hang Xanh,15531.1,976.4
2026-05-14 12:03:24.151708,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 12:03:25.969232,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 12:03:27.803980,Landmark 81,Ben Thanh Market,5840.4,519
2026-05-14 12:03:29.591863,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-14 12:03:31.396070,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 12:03:33.199506,Thu Duc,District 3,13903.5,903.3
2026-05-14 12:03:35.037017,District 1,Linh Trung,19674.3,1182.4
2026-05-14 12:03:36.864138,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 12:03:38.728801,Linh Trung,District 3,20439.7,1223.9
2026-05-14 12:03:40.534990,Thu Duc,District 5,16721.3,1096
2026-05-14 12:03:43.420222,District 1,Landmark 81,4579.7,422.4
2026-05-14 12:03:45.241913,Hang Xanh,Binh Thanh,2552.6,169.4
2026-05-14 12:03:47.054011,Binh Thanh,District 5,9381.1,616.1
2026-05-14 12:03:48.887801,District 1,Suoi Tien,17120.6,1110
2026-05-14 12:03:50.680463,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 12:03:52.491338,District 5,Binh Thanh,10100.7,703.3
2026-05-14 12:03:54.338658,District 3,Suoi Tien,18505.4,1161.8
2026-05-14 12:03:56.165345,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-14 12:03:58.007135,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-14 12:03:59.804486,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 12:04:01.650538,VNU HCM,District 1,20246.6,1362
2026-05-14 12:04:03.502942,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-14 12:04:05.794282,Thu Duc,District 3,13903.5,903.3
2026-05-14 12:04:07.607760,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 12:04:09.423190,District 5,High Tech Park,22547.7,1479.1
2026-05-14 12:04:11.243145,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 12:04:13.051794,High Tech Park,District 5,23360.5,1503.2
2026-05-14 12:04:14.917347,District 5,Thu Duc,15610.9,1051
2026-05-14 12:04:16.757084,District 5,Thu Duc,15610.9,1051
2026-05-14 12:04:18.560323,Hang Xanh,Suoi Tien,17070.6,879.6
2026-05-14 12:04:20.384929,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-14 12:04:22.288745,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 12:04:24.127526,District 3,Ben Thanh Market,2945,249.1
2026-05-14 12:04:25.969135,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 12:04:27.824050,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-14 12:04:29.636767,District 5,Thu Duc,15610.9,1051
2026-05-14 12:04:31.463238,Binh Thanh,District 3,6266.5,432.7
2026-05-14 12:04:33.290257,VNU HCM,Thu Duc,8855.3,691.6
2026-05-14 12:04:35.112765,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 12:04:36.945009,District 5,Landmark 81,8982.3,719.6
2026-05-14 12:04:38.760338,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 12:04:40.594744,High Tech Park,Saigon Bridge,14451.5,887
2026-05-14 12:04:42.424043,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 12:04:44.238157,Landmark 81,Thu Thiem Tunnel,6918.9,616
2026-05-14 12:04:46.029637,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 12:04:47.839553,District 1,Binh Thanh,6507.8,455.3
2026-05-14 12:04:49.640267,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-14 12:04:51.486868,Eastern Bus Station,Binh Thanh,2943.7,178.3
2026-05-14 12:04:53.312406,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-14 12:04:55.164920,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-14 12:04:57.018460,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-14 12:04:58.858714,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-14 12:05:00.686057,District 3,Thu Duc,12903.9,847
2026-05-14 12:05:02.498441,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 12:05:04.343311,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-14 12:05:06.142527,Ben Thanh Market,District 3,3107.9,266.3
2026-05-14 12:05:07.971990,VNU HCM,Thu Thiem Tunnel,21024.4,1421
2026-05-14 12:05:09.830517,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 12:05:11.629401,Suoi Tien,District 1,21262.7,1245.4
2026-05-14 12:05:13.460323,High Tech Park,VNU HCM,7746.7,584
2026-05-14 12:05:15.274107,Saigon Bridge,Pham Van Dong,4852,348.9
2026-05-14 12:05:17.104566,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 12:05:18.916391,Hang Xanh,District 3,6164,484.4
2026-05-14 12:05:20.731962,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-14 12:05:22.539175,District 1,High Tech Park,18455.9,1223.3
2026-05-14 12:05:24.363376,Hang Xanh,District 1,4749.1,413.4
2026-05-14 12:05:26.181200,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 12:05:28.033040,District 1,Landmark 81,4579.7,422.4
2026-05-14 12:05:29.874854,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 12:05:31.731227,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 12:05:33.541877,District 5,Landmark 81,8982.3,719.6
2026-05-14 12:05:35.345030,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-14 12:05:37.164478,District 1,Suoi Tien,17120.6,1110
2026-05-14 12:05:38.979933,VNU HCM,Tan Son Nhat Airport,25089.7,1561.3
2026-05-14 12:05:40.819506,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-14 12:05:42.664900,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-14 12:05:44.486434,Ben Thanh Market,District 1,1502.8,173.1
2026-05-14 12:05:46.291927,Thu Thiem Tunnel,Saigon Bridge,5330.6,408.3
2026-05-14 12:05:48.123201,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-14 12:05:49.957059,District 1,Landmark 81,4579.7,422.4
2026-05-14 12:05:51.765215,Suoi Tien,Landmark 81,14690.4,985.9
2026-05-14 12:05:53.640802,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-14 12:05:55.469167,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 12:05:57.307376,Eastern Bus Station,Thu Duc,6730.8,425.5
2026-05-14 12:05:59.117168,VNU HCM,District 3,21598.9,1460.1
2026-05-14 12:06:00.930781,Thu Thiem Tunnel,Saigon Bridge,5330.6,408.3
2026-05-14 12:06:02.728761,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-14 12:06:04.560789,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-14 12:06:06.490089,Thu Duc,VNU HCM,8960.1,700.2
2026-05-14 12:06:08.365317,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-14 12:06:10.222326,Saigon Bridge,District 3,6374.8,490.8
2026-05-14 12:06:12.027442,District 1,District 5,4868.2,397.4
2026-05-14 12:06:13.864941,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-14 12:06:15.693458,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 12:06:17.555569,District 3,Hang Xanh,4984.1,374.8
2026-05-14 12:06:19.396422,District 3,Suoi Tien,18505.4,1161.8
2026-05-14 12:06:21.252298,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-14 12:06:23.072216,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-14 12:06:24.925592,District 5,District 3,4436.2,365.6
2026-05-14 12:06:26.759885,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-14 12:06:28.571960,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-14 12:06:30.426442,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 12:06:32.239711,Pham Van Dong,Thu Thiem Tunnel,11342.5,841.2
2026-05-14 12:06:34.077293,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 12:06:35.877106,Landmark 81,Saigon Bridge,1412,149
2026-05-14 12:06:38.157876,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 12:06:39.989450,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 12:06:41.785011,Hang Xanh,District 5,9278.6,667.8
2026-05-14 12:06:43.610686,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 12:06:45.448599,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-14 12:06:47.280327,Hang Xanh,District 3,6164,484.4
2026-05-14 12:06:49.134090,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 12:06:50.962209,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-14 12:06:52.804753,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-14 12:06:54.628281,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-14 12:06:56.442353,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-14 12:06:58.322381,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 12:07:00.155050,High Tech Park,Hang Xanh,15531.1,976.4
2026-05-14 12:07:01.974714,Linh Trung,VNU HCM,8147.5,670.1
2026-05-14 12:07:03.806547,VNU HCM,District 3,21598.9,1460.1
2026-05-14 12:07:05.620201,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-14 12:07:07.473273,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-14 12:07:09.275479,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 12:07:11.109853,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 12:07:12.921057,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 12:07:14.759192,District 3,Saigon Bridge,6423.7,467.7
2026-05-14 12:07:16.616363,High Tech Park,District 3,20245.9,1319.8
2026-05-14 12:07:18.426419,Thu Duc,District 3,13903.5,903.3
2026-05-14 12:07:20.270851,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-14 12:07:22.110524,Ben Thanh Market,District 5,4415.5,354.2
2026-05-14 12:07:23.962559,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 12:07:25.790946,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-14 12:07:27.614155,District 1,Pham Van Dong,7290.2,532.3
2026-05-14 12:07:29.447978,Thu Duc,Tan Son Nhat Airport,13940.2,955
2026-05-14 12:07:31.276847,Pham Van Dong,Suoi Tien,10568.3,760.2
2026-05-14 12:07:33.106203,District 3,VNU HCM,21233.4,1391.3
2026-05-14 12:07:34.902607,High Tech Park,Pham Van Dong,12229.7,898.5
2026-05-14 12:07:36.707481,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-14 12:07:38.906684,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-14 12:07:40.745995,District 1,Binh Thanh,6507.8,455.3
2026-05-14 12:07:42.570245,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 12:07:44.383264,Thu Duc,District 3,13903.5,903.3
2026-05-14 12:07:46.200661,District 3,Linh Trung,20560.3,1226.4
2026-05-14 12:07:48.116875,Hang Xanh,Suoi Tien,17070.6,879.6
2026-05-14 12:07:49.959674,High Tech Park,Linh Trung,5597.3,524.4
2026-05-14 12:07:51.794585,Saigon Bridge,District 3,6374.8,490.8
2026-05-14 12:07:53.594756,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 12:07:55.414808,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-14 12:07:57.232525,District 3,Binh Thanh,7393.7,499.3
2026-05-14 12:07:59.101305,Ben Thanh Market,Landmark 81,5383.8,502.4
2026-05-14 12:08:00.945590,High Tech Park,Hang Xanh,15531.1,976.4
2026-05-14 12:08:02.773944,Landmark 81,District 5,9386.9,799.1
2026-05-14 12:08:04.566335,Binh Thanh,Linh Trung,16836.3,956.5
2026-05-14 12:08:06.407257,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-14 12:08:08.243307,VNU HCM,Thu Duc,8855.3,691.6
2026-05-14 12:08:10.094917,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 12:08:11.982694,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-14 12:08:13.790526,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-14 12:08:15.590474,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-14 12:08:17.397804,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-14 12:08:19.233793,High Tech Park,Linh Trung,5597.3,524.4
2026-05-14 12:08:21.075846,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-14 12:08:22.899728,High Tech Park,Saigon Bridge,14451.5,887
2026-05-14 12:08:24.715661,High Tech Park,Tan Son Nhat Airport,21205.5,1475.1
2026-05-14 12:08:26.498164,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-14 12:08:28.309388,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 12:08:30.155669,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 12:08:31.990148,Pham Van Dong,District 5,12532.1,864.3
