timestamp,time_label,src_name,dst_name,src_poi,dst_poi,travel_time_s,free_flow_time_s,traffic_delay_s,length_m,congestion_ratio
2026-07-28 15:50:01,normal,Saigon Bridge,Thu Thiem Tunnel,bridge,transport,1138,0,0,7594,1.0
2026-07-28 15:50:01,normal,Eastern Bus Station,District 1,transport,mixed,1662,0,0,7709,1.0
2026-07-28 15:50:01,normal,Eastern Bus Station,Tan Son Nhat Airport,transport,transport,1883,0,198,12400,1.105
2026-07-28 15:50:01,normal,Saigon Bridge,Eastern Bus Station,bridge,transport,823,0,146,4616,1.177
2026-07-28 15:50:01,normal,Eastern Bus Station,District 3,transport,residential,1728,0,0,8677,1.0
2026-07-28 15:50:01,normal,Eastern Bus Station,District 5,transport,residential,2340,0,0,11490,1.0
2026-07-28 15:50:01,normal,Eastern Bus Station,Thu Duc,transport,mixed,713,0,0,5590,1.0
2026-07-28 15:50:01,normal,Eastern Bus Station,Hang Xanh,transport,arterial,629,0,0,3353,1.0
2026-07-28 15:50:01,normal,Eastern Bus Station,Linh Trung,transport,industrial,1639,0,0,11775,1.0
2026-07-28 15:50:01,normal,Eastern Bus Station,Saigon Bridge,transport,bridge,1054,0,1,5511,1.001
2026-07-28 15:50:01,normal,Eastern Bus Station,VNU HCM,transport,university,1887,0,0,14042,1.0
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,Landmark 81,transport,commercial,751,0,0,5090,1.0
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,District 3,transport,residential,1502,0,0,7179,1.0
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,Suoi Tien,transport,commercial,1884,0,0,16059,1.0
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,District 5,transport,residential,1198,0,0,7909,1.0
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,Linh Trung,transport,industrial,2154,0,0,17810,1.0
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,Eastern Bus Station,transport,transport,1662,0,161,8903,1.097
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,Hang Xanh,transport,arterial,1109,0,46,5918,1.041
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,High Tech Park,transport,industrial,1899,0,0,17508,1.0
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,VNU HCM,transport,university,2373,0,0,18787,1.0
2026-07-28 15:50:01,normal,Thu Thiem Tunnel,Pham Van Dong,transport,arterial,1649,0,161,9169,1.098
2026-07-28 15:50:01,normal,Pham Van Dong,Landmark 81,arterial,commercial,1076,0,1,5980,1.001
2026-07-28 15:50:01,normal,Pham Van Dong,Tan Son Nhat Airport,arterial,transport,1886,0,198,12568,1.105
2026-07-28 15:50:01,normal,Pham Van Dong,Binh Thanh,arterial,residential,500,0,0,3137,1.0
2026-07-28 15:50:01,normal,Pham Van Dong,Linh Trung,arterial,industrial,1551,0,0,10968,1.0
2026-07-28 15:50:01,normal,Pham Van Dong,VNU HCM,arterial,university,1799,0,0,13235,1.0
2026-07-28 15:55:42,normal,Ben Thanh Market,Tan Son Nhat Airport,commercial,transport,2360,0,0,12510,1.0
2026-07-28 15:55:42,normal,Ben Thanh Market,High Tech Park,commercial,industrial,2476,0,113,19931,1.046
2026-07-28 15:55:42,normal,Ben Thanh Market,Binh Thanh,commercial,residential,1786,0,139,7851,1.078
2026-07-28 15:55:42,normal,Ben Thanh Market,Linh Trung,commercial,industrial,2647,0,113,20338,1.043
2026-07-28 15:55:42,normal,Ben Thanh Market,Thu Duc,commercial,mixed,2343,0,139,13331,1.059
2026-07-28 15:55:42,normal,Ben Thanh Market,Thu Thiem Tunnel,commercial,transport,518,0,0,2868,1.0
2026-07-28 15:55:42,normal,Ben Thanh Market,Hang Xanh,commercial,arterial,1309,0,139,5434,1.106
2026-07-28 15:55:42,normal,Ben Thanh Market,Saigon Bridge,commercial,bridge,1215,0,0,6443,1.0
2026-07-28 15:55:42,normal,Ben Thanh Market,Eastern Bus Station,commercial,transport,1879,0,209,8419,1.111
2026-07-28 15:55:42,normal,Ben Thanh Market,VNU HCM,commercial,university,2858,0,93,21315,1.033
2026-07-28 15:55:42,normal,District 1,Saigon Bridge,mixed,bridge,1054,0,112,4904,1.106
2026-07-28 15:55:42,normal,District 1,Eastern Bus Station,mixed,transport,1569,0,11,7666,1.007
2026-07-28 15:55:42,normal,District 1,Suoi Tien,mixed,commercial,2215,0,225,17048,1.102
2026-07-28 15:55:42,normal,District 1,High Tech Park,mixed,industrial,2313,0,225,18392,1.097
2026-07-28 15:55:42,normal,District 1,VNU HCM,mixed,university,2709,0,225,19776,1.083
2026-07-28 15:55:42,normal,District 1,Linh Trung,mixed,industrial,2521,0,225,18799,1.089
2026-07-28 15:55:42,normal,District 3,District 5,residential,residential,941,0,9,4156,1.01
2026-07-28 15:55:42,normal,District 3,District 1,residential,mixed,1098,0,72,3513,1.066
2026-07-28 15:55:42,normal,District 3,Binh Thanh,residential,residential,1479,0,0,6015,1.0
2026-07-28 15:55:42,normal,District 3,Tan Son Nhat Airport,residential,transport,1635,0,0,12129,1.0
2026-07-28 15:55:42,normal,District 1,Pham Van Dong,mixed,arterial,1564,0,54,7918,1.035
2026-07-28 15:55:42,normal,District 3,Saigon Bridge,residential,bridge,1339,0,147,6386,1.11
2026-07-28 15:55:42,normal,District 3,Eastern Bus Station,residential,transport,1753,0,191,10424,1.109
2026-07-28 15:55:42,normal,District 3,Hang Xanh,residential,arterial,1188,0,0,5414,1.0
2026-07-28 15:55:42,normal,District 3,Suoi Tien,residential,commercial,2452,0,113,18946,1.046
2026-07-28 15:55:42,normal,District 3,VNU HCM,residential,university,2899,0,93,21674,1.032
2026-07-28 15:55:42,normal,District 5,Tan Son Nhat Airport,residential,transport,2662,0,165,14523,1.062
2026-07-28 15:55:42,normal,District 5,District 3,residential,residential,1261,0,27,4569,1.021
2026-07-28 15:55:42,normal,District 5,Landmark 81,residential,commercial,1707,0,0,10544,1.0
2026-07-28 15:55:42,normal,District 5,Thu Duc,residential,mixed,3025,0,35,15571,1.012
2026-07-28 15:55:42,normal,District 5,Binh Thanh,residential,residential,2490,0,141,10092,1.057
2026-07-28 15:55:42,normal,Binh Thanh,District 1,residential,mixed,1258,0,0,5251,1.0
2026-07-28 15:55:42,normal,District 5,Saigon Bridge,residential,bridge,1763,0,0,10738,1.0
2026-07-28 15:55:42,normal,Binh Thanh,Tan Son Nhat Airport,residential,transport,2082,0,145,13759,1.07
2026-07-28 15:55:42,normal,District 5,Eastern Bus Station,residential,transport,2550,0,141,10659,1.055
2026-07-28 15:55:42,normal,Binh Thanh,District 5,residential,residential,1934,0,0,9031,1.0
2026-07-28 15:55:42,normal,Binh Thanh,Thu Duc,residential,mixed,1032,0,0,7833,1.0
2026-07-28 15:55:42,normal,Binh Thanh,Thu Thiem Tunnel,residential,transport,1477,0,0,7875,1.0
2026-07-28 15:55:42,normal,Binh Thanh,Linh Trung,residential,industrial,2075,0,113,16920,1.054
2026-07-28 15:55:42,normal,Binh Thanh,Suoi Tien,residential,commercial,1807,0,113,15169,1.063
2026-07-28 15:55:42,normal,Binh Thanh,VNU HCM,residential,university,2299,0,113,17897,1.049
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,District 3,transport,residential,1549,0,9,10167,1.006
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,Ben Thanh Market,transport,commercial,2350,0,62,12319,1.026
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,High Tech Park,transport,industrial,3304,0,0,23847,1.0
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,Binh Thanh,transport,residential,1814,0,0,12875,1.0
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,District 5,transport,residential,2231,0,0,11801,1.0
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,Saigon Bridge,transport,bridge,2462,0,0,14402,1.0
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,Thu Thiem Tunnel,transport,transport,2789,0,62,14810,1.022
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,Pham Van Dong,transport,arterial,1683,0,0,12081,1.0
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,VNU HCM,transport,university,3366,0,0,25162,1.0
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,Hang Xanh,transport,arterial,2026,0,0,13754,1.0
2026-07-28 15:55:42,normal,Tan Son Nhat Airport,Eastern Bus Station,transport,transport,1848,0,0,13125,1.0
2026-07-28 15:55:42,normal,Landmark 81,Saigon Bridge,commercial,bridge,144,0,0,673,1.0
2026-07-28 15:55:42,normal,Landmark 81,Binh Thanh,commercial,residential,877,0,0,4722,1.0
2026-07-28 15:55:42,normal,Landmark 81,Suoi Tien,commercial,commercial,1446,0,113,13132,1.078
2026-07-28 15:55:42,normal,Landmark 81,Thu Duc,commercial,mixed,1426,0,0,10201,1.0
2026-07-28 15:55:42,normal,Landmark 81,Linh Trung,commercial,industrial,1701,0,93,14883,1.055
2026-07-28 15:55:42,normal,Landmark 81,Thu Thiem Tunnel,commercial,transport,1212,0,0,7765,1.0
2026-07-28 15:55:42,normal,Thu Duc,Binh Thanh,mixed,residential,967,0,0,7311,1.0
2026-07-28 15:55:42,normal,Thu Duc,District 1,mixed,mixed,2230,0,0,12546,1.0
2026-07-28 15:55:42,normal,Thu Duc,District 3,mixed,residential,2229,0,0,14277,1.0
2026-07-28 15:55:42,normal,Thu Duc,Ben Thanh Market,mixed,commercial,2250,0,0,12787,1.0
2026-07-28 15:55:42,normal,Thu Duc,Suoi Tien,mixed,commercial,872,0,0,6227,1.0
2026-07-28 15:55:42,normal,Thu Duc,Saigon Bridge,mixed,bridge,1365,0,0,11894,1.0
2026-07-28 15:55:42,normal,Thu Duc,VNU HCM,mixed,university,1348,0,0,8955,1.0
2026-07-28 15:55:42,normal,Thu Duc,Thu Thiem Tunnel,mixed,transport,2282,0,0,17762,1.0
2026-07-28 15:55:42,normal,Thu Duc,Hang Xanh,mixed,arterial,1175,0,0,8190,1.0
2026-07-28 15:55:42,normal,Thu Duc,Pham Van Dong,mixed,arterial,797,0,0,6188,1.0
2026-07-28 15:55:42,normal,Linh Trung,Thu Duc,industrial,mixed,933,0,0,6066,1.0
2026-07-28 15:55:42,normal,Linh Trung,Tan Son Nhat Airport,industrial,transport,2832,0,0,22142,1.0
2026-07-28 15:55:42,normal,Linh Trung,District 3,industrial,residential,2797,0,0,20664,1.0
2026-07-28 15:55:42,normal,Linh Trung,Landmark 81,industrial,commercial,2060,0,0,15880,1.0
2026-07-28 15:55:42,normal,Linh Trung,District 5,industrial,residential,3213,0,0,22651,1.0
2026-07-28 15:55:42,normal,Linh Trung,Saigon Bridge,industrial,bridge,1742,0,0,13570,1.0
2026-07-28 15:55:42,normal,Suoi Tien,District 1,commercial,mixed,2655,0,49,19186,1.018
2026-07-28 15:55:42,normal,Linh Trung,Pham Van Dong,industrial,arterial,1463,0,0,11589,1.0
2026-07-28 15:55:42,normal,Suoi Tien,Ben Thanh Market,commercial,commercial,2659,0,49,19166,1.018
2026-07-28 15:55:42,normal,Suoi Tien,District 5,commercial,residential,3222,0,40,23318,1.012
2026-07-28 15:55:42,normal,Suoi Tien,Linh Trung,commercial,industrial,684,0,0,3441,1.0
2026-07-28 15:55:42,normal,Suoi Tien,VNU HCM,commercial,university,638,0,0,3183,1.0
2026-07-28 15:55:42,normal,Suoi Tien,Thu Duc,commercial,mixed,1297,0,0,8476,1.0
2026-07-28 15:55:42,normal,Suoi Tien,Eastern Bus Station,commercial,transport,1684,0,0,13166,1.0
2026-07-28 15:55:42,normal,Suoi Tien,Landmark 81,commercial,commercial,2070,0,40,16548,1.019
2026-07-28 15:55:42,normal,High Tech Park,Tan Son Nhat Airport,industrial,transport,3723,0,143,25956,1.038
2026-07-28 15:55:42,normal,High Tech Park,Landmark 81,industrial,commercial,2208,0,289,18689,1.131
2026-07-28 15:55:42,normal,High Tech Park,District 5,industrial,residential,2979,0,289,22425,1.097
2026-07-28 15:55:42,normal,High Tech Park,Ben Thanh Market,industrial,commercial,2408,0,289,18272,1.12
2026-07-28 15:55:42,normal,High Tech Park,District 3,industrial,residential,2950,0,289,23473,1.098
2026-07-28 15:55:42,normal,High Tech Park,VNU HCM,industrial,university,1186,0,61,6959,1.051
2026-07-28 15:55:42,normal,High Tech Park,Saigon Bridge,industrial,bridge,1888,0,289,16379,1.153
2026-07-28 15:55:42,normal,High Tech Park,Eastern Bus Station,industrial,transport,2202,0,143,14570,1.065
2026-07-28 15:55:42,normal,High Tech Park,Hang Xanh,industrial,arterial,2055,0,289,17429,1.141
2026-07-28 15:55:42,normal,High Tech Park,Pham Van Dong,industrial,arterial,2246,0,143,15092,1.064
2026-07-28 15:55:42,normal,VNU HCM,District 5,university,residential,3343,0,40,25639,1.012
2026-07-28 15:55:42,normal,VNU HCM,Linh Trung,university,industrial,640,0,0,3785,1.0
2026-07-28 15:55:42,normal,VNU HCM,High Tech Park,university,industrial,1037,0,49,8516,1.047
2026-07-28 15:55:42,normal,VNU HCM,Thu Duc,university,mixed,1364,0,40,9615,1.029
2026-07-28 15:55:42,normal,VNU HCM,Binh Thanh,university,residential,2153,0,0,17803,1.0
2026-07-28 15:55:42,normal,VNU HCM,Saigon Bridge,university,bridge,1874,0,40,16558,1.021
2026-07-28 15:55:42,normal,VNU HCM,Suoi Tien,university,commercial,733,0,0,6250,1.0
2026-07-28 15:55:42,normal,VNU HCM,Thu Thiem Tunnel,university,transport,2791,0,40,22426,1.014
2026-07-28 15:55:42,normal,VNU HCM,Pham Van Dong,university,arterial,1980,0,0,16680,1.0
2026-07-28 15:55:42,normal,Hang Xanh,District 1,arterial,mixed,1175,0,26,4676,1.022
2026-07-28 15:55:42,normal,Hang Xanh,District 5,arterial,residential,1855,0,11,8457,1.006
2026-07-28 15:55:42,normal,Hang Xanh,Thu Duc,arterial,mixed,1080,0,0,8038,1.0
2026-07-28 15:55:42,normal,Hang Xanh,Pham Van Dong,arterial,arterial,579,0,0,3392,1.0
2026-07-28 15:55:42,normal,Hang Xanh,Suoi Tien,arterial,commercial,1720,0,113,14595,1.066
2026-07-28 15:55:42,normal,Hang Xanh,High Tech Park,arterial,industrial,1726,0,0,15939,1.0
2026-07-28 15:55:42,normal,Hang Xanh,Linh Trung,arterial,industrial,1896,0,0,16346,1.0
2026-07-28 15:55:42,normal,Hang Xanh,VNU HCM,arterial,university,2115,0,0,17323,1.0
2026-07-28 15:55:42,normal,Saigon Bridge,Ben Thanh Market,bridge,commercial,1044,0,0,6120,1.0
2026-07-28 15:55:42,normal,Saigon Bridge,District 3,bridge,residential,1170,0,0,6391,1.0
2026-07-28 15:55:42,normal,Saigon Bridge,Landmark 81,bridge,commercial,426,0,0,2891,1.0
2026-07-28 15:55:42,normal,Saigon Bridge,District 5,bridge,residential,1723,0,0,11001,1.0
2026-07-28 15:55:42,normal,Saigon Bridge,Tan Son Nhat Airport,bridge,transport,2211,0,18,15455,1.008
2026-07-28 15:55:42,normal,Saigon Bridge,Eastern Bus Station,bridge,transport,785,0,0,4616,1.0
2026-07-28 15:55:42,normal,Saigon Bridge,Hang Xanh,bridge,arterial,266,0,0,1631,1.0
2026-07-28 15:55:42,normal,Eastern Bus Station,District 1,transport,mixed,1673,0,0,7709,1.0
2026-07-28 15:55:42,normal,Eastern Bus Station,Tan Son Nhat Airport,transport,transport,1802,0,119,12400,1.066
2026-07-28 15:55:42,normal,Eastern Bus Station,District 5,transport,residential,2356,0,0,11490,1.0
2026-07-28 15:55:42,normal,Eastern Bus Station,Thu Duc,transport,mixed,717,0,0,5590,1.0
2026-07-28 15:55:42,normal,Eastern Bus Station,Landmark 81,transport,commercial,1004,0,0,5317,1.0
2026-07-28 15:55:42,normal,Eastern Bus Station,Suoi Tien,transport,commercial,1590,0,0,11367,1.0
2026-07-28 15:55:42,normal,Eastern Bus Station,Linh Trung,transport,industrial,1661,0,0,11775,1.0
2026-07-28 15:55:42,normal,Eastern Bus Station,VNU HCM,transport,university,1909,0,0,14042,1.0
2026-07-28 15:55:42,normal,Eastern Bus Station,Pham Van Dong,transport,arterial,257,0,0,1351,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,District 1,transport,mixed,732,0,0,3862,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,District 5,transport,residential,1202,0,0,7909,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,District 3,transport,residential,1517,0,0,7179,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,Binh Thanh,transport,residential,1586,0,0,8335,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,Suoi Tien,transport,commercial,1888,0,0,16097,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,Tan Son Nhat Airport,transport,transport,2660,0,0,15798,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,Thu Duc,transport,mixed,1884,0,0,13556,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,Eastern Bus Station,transport,transport,1644,0,0,8903,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,Hang Xanh,transport,arterial,1111,0,0,5918,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,High Tech Park,transport,industrial,1935,0,0,17545,1.0
2026-07-28 15:55:42,normal,Pham Van Dong,District 3,arterial,residential,1755,0,0,10103,1.0
2026-07-28 15:55:42,normal,Thu Thiem Tunnel,VNU HCM,transport,university,2382,0,0,18825,1.0
2026-07-28 15:55:42,normal,Pham Van Dong,Binh Thanh,arterial,residential,502,0,0,3137,1.0
2026-07-28 15:55:42,normal,Pham Van Dong,Thu Duc,arterial,mixed,628,0,0,4783,1.0
2026-07-28 15:55:42,normal,Pham Van Dong,Landmark 81,arterial,commercial,1081,0,0,5980,1.0
2026-07-28 15:55:42,normal,Pham Van Dong,Hang Xanh,arterial,arterial,709,0,0,4016,1.0
2026-07-28 15:55:42,normal,Pham Van Dong,Suoi Tien,arterial,commercial,1499,0,0,10560,1.0
2026-07-28 15:55:42,normal,Pham Van Dong,Eastern Bus Station,arterial,transport,198,0,0,1182,1.0
2026-07-28 15:55:42,normal,Pham Van Dong,Thu Thiem Tunnel,arterial,transport,1978,0,0,10996,1.0
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,Landmark 81,commercial,commercial,1178,0,0,6249,1.0
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,District 5,commercial,residential,1030,0,0,4596,1.0
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,District 3,commercial,residential,913,0,0,2977,1.0
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,Linh Trung,commercial,industrial,2648,0,0,20338,1.0
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,Thu Duc,commercial,mixed,2399,0,0,12725,1.0
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,Eastern Bus Station,commercial,transport,1895,0,0,7813,1.0
2026-07-28 16:01:23,rush_evening,District 1,Ben Thanh Market,mixed,commercial,282,0,128,585,1.454
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,Saigon Bridge,commercial,bridge,1233,0,0,6443,1.0
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,Pham Van Dong,commercial,arterial,1881,0,0,8079,1.0
2026-07-28 16:01:23,rush_evening,Ben Thanh Market,VNU HCM,commercial,university,2874,0,0,21315,1.0
2026-07-28 16:01:23,rush_evening,District 1,Landmark 81,mixed,commercial,1035,0,0,5184,1.0
2026-07-28 16:01:23,rush_evening,District 1,Hang Xanh,mixed,arterial,1092,0,0,4061,1.0
2026-07-28 16:01:23,rush_evening,District 1,Eastern Bus Station,mixed,transport,1573,0,0,7652,1.0
2026-07-28 16:01:23,rush_evening,District 1,Tan Son Nhat Airport,mixed,transport,2259,0,0,12528,1.0
2026-07-28 16:01:23,rush_evening,District 1,Suoi Tien,mixed,commercial,2238,0,0,17523,1.0
2026-07-28 16:01:23,rush_evening,District 1,Thu Thiem Tunnel,mixed,transport,686,0,98,3076,1.143
2026-07-28 16:01:23,rush_evening,District 3,Ben Thanh Market,residential,commercial,840,0,0,2922,1.0
2026-07-28 16:01:23,rush_evening,District 3,District 1,residential,mixed,1051,0,75,3520,1.071
2026-07-28 16:01:23,rush_evening,District 3,District 5,residential,residential,937,0,3,4156,1.003
2026-07-28 16:01:23,rush_evening,District 1,Pham Van Dong,mixed,arterial,1617,0,0,7313,1.0
2026-07-28 16:01:23,rush_evening,District 3,Saigon Bridge,residential,bridge,1584,0,247,6766,1.156
2026-07-28 16:01:23,rush_evening,District 3,Thu Thiem Tunnel,residential,transport,1229,0,0,4729,1.0
2026-07-28 16:01:23,rush_evening,District 5,District 1,residential,mixed,1169,0,0,5152,1.0
2026-07-28 16:01:23,rush_evening,District 3,Eastern Bus Station,residential,transport,1862,0,0,8383,1.0
2026-07-28 16:01:23,rush_evening,District 3,VNU HCM,residential,university,2908,0,0,21674,1.0
2026-07-28 16:01:23,rush_evening,District 5,Tan Son Nhat Airport,residential,transport,2655,0,128,14523,1.048
2026-07-28 16:01:23,rush_evening,District 5,Suoi Tien,residential,commercial,2857,0,0,22202,1.0
2026-07-28 16:01:23,rush_evening,District 5,Landmark 81,residential,commercial,1724,0,0,10544,1.0
2026-07-28 16:01:23,rush_evening,District 5,Linh Trung,residential,industrial,3140,0,0,23953,1.0
2026-07-28 16:01:23,rush_evening,District 5,Binh Thanh,residential,residential,2520,0,0,12922,1.0
2026-07-28 16:01:23,rush_evening,Binh Thanh,District 1,residential,mixed,1268,0,0,5287,1.0
2026-07-28 16:01:23,rush_evening,District 5,Saigon Bridge,residential,bridge,1782,0,0,10738,1.0
2026-07-28 16:01:23,rush_evening,District 5,Eastern Bus Station,residential,transport,2581,0,0,13490,1.0
2026-07-28 16:01:23,rush_evening,Binh Thanh,District 5,residential,residential,1949,0,0,9031,1.0
2026-07-28 16:01:23,rush_evening,District 5,Pham Van Dong,residential,arterial,2567,0,0,13756,1.0
2026-07-28 16:01:23,rush_evening,Binh Thanh,Hang Xanh,residential,arterial,230,0,0,894,1.0
2026-07-28 16:01:23,rush_evening,Binh Thanh,Thu Duc,residential,mixed,1039,0,0,7833,1.0
2026-07-28 16:01:23,rush_evening,Binh Thanh,High Tech Park,residential,industrial,1848,0,0,16513,1.0
2026-07-28 16:01:23,rush_evening,Binh Thanh,Suoi Tien,residential,commercial,1756,0,0,15169,1.0
2026-07-28 16:01:23,rush_evening,Binh Thanh,Linh Trung,residential,industrial,2021,0,0,16920,1.0
2026-07-28 16:01:23,rush_evening,Tan Son Nhat Airport,District 3,transport,residential,1530,0,0,10461,1.0
2026-07-28 16:01:23,rush_evening,Tan Son Nhat Airport,Landmark 81,transport,commercial,2412,0,0,14208,1.0
2026-07-28 16:01:23,rush_evening,Tan Son Nhat Airport,Thu Duc,transport,mixed,2203,0,0,16710,1.0
2026-07-28 16:01:23,rush_evening,Tan Son Nhat Airport,Ben Thanh Market,transport,commercial,2325,0,0,12319,1.0
2026-07-28 16:01:23,rush_evening,Tan Son Nhat Airport,High Tech Park,transport,industrial,3318,0,0,23847,1.0
2026-07-28 16:01:23,rush_evening,Tan Son Nhat Airport,Eastern Bus Station,transport,transport,1857,0,0,13125,1.0
